industry_code,industry_name,indivs,pacs,total,last_updated,cycle,cid
K01,Lawyers/Law Firms,55575,28850,84425,03/20/2023,2022,N00034639
P03,Transportation Unions,0,80500,80500,03/20/2023,2022,N00034639
P04,Public Sector Unions,250,50000,50250,03/20/2023,2022,N00034639
Q16,Candidate Committees,0,45501,45501,03/20/2023,2022,N00034639
K02,Lobbyists,39500,2600,42100,03/20/2023,2022,N00034639
P01,Building Trade Unions,0,42100,42100,03/20/2023,2022,N00034639
F10,Real Estate,28200,12000,40200,03/20/2023,2022,N00034639
H01,Health Professionals,9600,28500,38100,03/20/2023,2022,N00034639
F09,Insurance,6700,25900,32600,03/20/2023,2022,N00034639
Q03,Leadership PACs,0,228193,228193,03/20/2023,2022,N00033630
F10,Real Estate,153656,39500,193156,03/20/2023,2022,N00033630
W06,Retired,186283,0,186283,03/20/2023,2022,N00033630
H04,Pharmaceuticals/Health Products,17202,159500,176702,03/20/2023,2022,N00033630
F07,Securities & Investment,120535,8500,129035,03/20/2023,2022,N00033630
H01,Health Professionals,17602,95000,112602,03/20/2023,2022,N00033630
F09,Insurance,29750,74500,104250,03/20/2023,2022,N00033630
E01,Oil & Gas,10933,78000,88933,03/20/2023,2022,N00033630
M02,Automotive,27900,58500,86400,03/20/2023,2022,N00033630
K02,Lobbyists,80020,1500,81520,03/20/2023,2022,N00033630
W06,Retired,560405,0,560405,03/20/2023,2022,N00029495
Q03,Leadership PACs,775,385300,386075,03/20/2023,2022,N00029495
F07,Securities & Investment,254117,11000,265117,03/20/2023,2022,N00029495
H01,Health Professionals,51936,169500,221436,03/20/2023,2022,N00029495
Q01,Republican/Conservative,120238,55089,175327,03/20/2023,2022,N00029495
F10,Real Estate,139423,21000,160423,03/20/2023,2022,N00029495
F09,Insurance,40298,98000,138298,03/20/2023,2022,N00029495
N15,Misc Manufacturing & Distributing,83252,22000,105252,03/20/2023,2022,N00029495
Q16,Candidate Committees,0,80400,80400,03/20/2023,2022,N00029495
A07,Agricultural Services/Products,20650,46500,67150,03/20/2023,2022,N00029495
F07,Securities & Investment,2800,0,2800,03/20/2023,2022,N00034349
E01,Oil & Gas,0,2500,2500,03/20/2023,2022,N00034349
F03,Commercial Banks,1000,0,1000,03/20/2023,2022,N00034349
P03,Transportation Unions,0,1000,1000,03/20/2023,2022,N00034349
W06,Retired,8522501,0,8522501,03/20/2023,2022,N00038201
K01,Lawyers/Law Firms,2062898,20000,2082898,03/20/2023,2022,N00038201
W04,Education,2011763,0,2011763,03/20/2023,2022,N00038201
H01,Health Professionals,1045920,10000,1055920,03/20/2023,2022,N00038201
Q02,Democratic/Liberal,843340,69857,913197,03/20/2023,2022,N00038201
F07,Securities & Investment,767264,0,767264,03/20/2023,2022,N00038201
F10,Real Estate,719387,0,719387,03/20/2023,2022,N00038201
W03,Civil Servants/Public Officials,658424,0,658424,03/20/2023,2022,N00038201
N05,Business Services,635593,0,635593,03/20/2023,2022,N00038201
B02,TV/Movies/Music,558378,0,558378,03/20/2023,2022,N00038201
N02,"Beer, Wine & Liquor",91900,0,91900,03/20/2023,2022,N00039122
W06,Retired,49998,0,49998,03/20/2023,2022,N00039122
F07,Securities & Investment,44450,0,44450,03/20/2023,2022,N00039122
F10,Real Estate,25675,0,25675,03/20/2023,2022,N00039122
K01,Lawyers/Law Firms,24000,0,24000,03/20/2023,2022,N00039122
Q16,Candidate Committees,0,18500,18500,03/20/2023,2022,N00039122
W02,Non-Profit Institutions,16157,0,16157,03/20/2023,2022,N00039122
D01,Defense Aerospace,12600,0,12600,03/20/2023,2022,N00039122
F13,Misc Finance,11599,0,11599,03/20/2023,2022,N00039122
H03,Health Services/HMOs,10200,0,10200,03/20/2023,2022,N00039122
W06,Retired,206157,0,206157,03/20/2023,2022,N00005195
K02,Lobbyists,147900,8000,155900,03/20/2023,2022,N00005195
K01,Lawyers/Law Firms,78886,60200,139086,03/20/2023,2022,N00005195
F07,Securities & Investment,76394,36300,112694,03/20/2023,2022,N00005195
H04,Pharmaceuticals/Health Products,15588,96000,111588,03/20/2023,2022,N00005195
H01,Health Professionals,58433,48000,106433,03/20/2023,2022,N00005195
Q03,Leadership PACs,0,101500,101500,03/20/2023,2022,N00005195
F10,Real Estate,95562,0,95562,03/20/2023,2022,N00005195
F09,Insurance,30661,47500,78161,03/20/2023,2022,N00005195
N15,Misc Manufacturing & Distributing,41678,31000,72678,03/20/2023,2022,N00005195
E01,Oil & Gas,24299,82500,106799,03/20/2023,2022,N00032088
H01,Health Professionals,21340,69000,90340,03/20/2023,2022,N00032088
W06,Retired,81482,0,81482,03/20/2023,2022,N00032088
N15,Misc Manufacturing & Distributing,65400,3450,68850,03/20/2023,2022,N00032088
E08,Electric Utilities,150,63500,63650,03/20/2023,2022,N00032088
B09,Telecom Services,0,55000,55000,03/20/2023,2022,N00032088
Q03,Leadership PACs,0,45500,45500,03/20/2023,2022,N00032088
F10,Real Estate,26100,17500,43600,03/20/2023,2022,N00032088
Q01,Republican/Conservative,12325,28000,40325,03/20/2023,2022,N00032088
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022,N00032088
F07,Securities & Investment,64335,0,64335,03/20/2023,2022,N00007999
W06,Retired,42269,0,42269,03/20/2023,2022,N00007999
N07,Casinos/Gambling,41674,0,41674,03/20/2023,2022,N00007999
F10,Real Estate,33546,0,33546,03/20/2023,2022,N00007999
P03,Transportation Unions,0,32000,32000,03/20/2023,2022,N00007999
K01,Lawyers/Law Firms,21950,7750,29700,03/20/2023,2022,N00007999
P01,Building Trade Unions,0,28500,28500,03/20/2023,2022,N00007999
W02,Non-Profit Institutions,25121,0,25121,03/20/2023,2022,N00007999
M05,Sea Transport,17100,6500,23600,03/20/2023,2022,N00007999
E01,Oil & Gas,5883,17500,23383,03/20/2023,2022,N00007999
W06,Retired,3617485,0,3617485,03/20/2023,2022,N00009585
Q02,Democratic/Liberal,929791,7000,936791,03/20/2023,2022,N00009585
K01,Lawyers/Law Firms,615338,18750,634088,03/20/2023,2022,N00009585
F07,Securities & Investment,479036,1000,480036,03/20/2023,2022,N00009585
W04,Education,380559,0,380559,03/20/2023,2022,N00009585
F10,Real Estate,306393,10000,316393,03/20/2023,2022,N00009585
H01,Health Professionals,275210,9500,284710,03/20/2023,2022,N00009585
B02,TV/Movies/Music,232059,16000,248059,03/20/2023,2022,N00009585
N05,Business Services,172831,0,172831,03/20/2023,2022,N00009585
W02,Non-Profit Institutions,144266,5000,149266,03/20/2023,2022,N00009585
W06,Retired,380018,0,380018,03/20/2023,2022,N00046537
Q01,Republican/Conservative,315163,0,315163,03/20/2023,2022,N00046537
Q03,Leadership PACs,0,139134,139134,03/20/2023,2022,N00046537
F10,Real Estate,93021,21500,114521,03/20/2023,2022,N00046537
F09,Insurance,11375,97000,108375,03/20/2023,2022,N00046537
Q09,Human Rights,105845,1850,107695,03/20/2023,2022,N00046537
F07,Securities & Investment,78002,29500,107502,03/20/2023,2022,N00046537
H01,Health Professionals,51277,16000,67277,03/20/2023,2022,N00046537
H04,Pharmaceuticals/Health Products,4205,56500,60705,03/20/2023,2022,N00046537
Q13,Gun Rights,47651,4000,51651,03/20/2023,2022,N00046537
W06,Retired,128118,0,128118,03/20/2023,2022,N00050433
Q03,Leadership PACs,0,123674,123674,03/20/2023,2022,N00050433
F07,Securities & Investment,114740,0,114740,03/20/2023,2022,N00050433
F10,Real Estate,85210,5000,90210,03/20/2023,2022,N00050433
Q01,Republican/Conservative,16186,21000,37186,03/20/2023,2022,N00050433
Q16,Candidate Committees,0,23500,23500,03/20/2023,2022,N00050433
W02,Non-Profit Institutions,16500,1000,17500,03/20/2023,2022,N00050433
K01,Lawyers/Law Firms,14649,0,14649,03/20/2023,2022,N00050433
C05,Building Materials & Equipment,13850,0,13850,03/20/2023,2022,N00050433
F09,Insurance,7000,6000,13000,03/20/2023,2022,N00050433
W06,Retired,67374,0,67374,03/20/2023,2022,N00048240
H01,Health Professionals,56300,2500,58800,03/20/2023,2022,N00048240
C01,General Contractors,52300,3500,55800,03/20/2023,2022,N00048240
Q03,Leadership PACs,0,55500,55500,03/20/2023,2022,N00048240
F10,Real Estate,25895,10000,35895,03/20/2023,2022,N00048240
K01,Lawyers/Law Firms,28650,2000,30650,03/20/2023,2022,N00048240
F03,Commercial Banks,16150,7500,23650,03/20/2023,2022,N00048240
M02,Automotive,17900,5000,22900,03/20/2023,2022,N00048240
F09,Insurance,9250,7500,16750,03/20/2023,2022,N00048240
Q16,Candidate Committees,0,15500,15500,03/20/2023,2022,N00048240
F10,Real Estate,71933,23500,95433,03/20/2023,2022,N00042194
F09,Insurance,28050,55400,83450,03/20/2023,2022,N00042194
W06,Retired,82659,0,82659,03/20/2023,2022,N00042194
E01,Oil & Gas,28633,44700,73333,03/20/2023,2022,N00042194
F07,Securities & Investment,64127,2500,66627,03/20/2023,2022,N00042194
A01,Crop Production & Basic Processing,19650,35694,55344,03/20/2023,2022,N00042194
H01,Health Professionals,22775,31900,54675,03/20/2023,2022,N00042194
Q03,Leadership PACs,0,50900,50900,03/20/2023,2022,N00042194
E08,Electric Utilities,1000,48000,49000,03/20/2023,2022,N00042194
H04,Pharmaceuticals/Health Products,500,44000,44500,03/20/2023,2022,N00042194
W06,Retired,111074,0,111074,03/20/2023,2022,N00006701
Q09,Human Rights,73051,24000,97051,03/20/2023,2022,N00006701
K01,Lawyers/Law Firms,63485,12750,76235,03/20/2023,2022,N00006701
F10,Real Estate,53942,8000,61942,03/20/2023,2022,N00006701
H01,Health Professionals,30240,22500,52740,03/20/2023,2022,N00006701
P02,Industrial Unions,480,38000,38480,03/20/2023,2022,N00006701
P04,Public Sector Unions,1760,34500,36260,03/20/2023,2022,N00006701
F09,Insurance,1210,31000,32210,03/20/2023,2022,N00006701
P05,Misc Unions,0,31000,31000,03/20/2023,2022,N00006701
F07,Securities & Investment,30536,0,30536,03/20/2023,2022,N00006701
W06,Retired,709605,0,709605,03/20/2023,2022,N00041338
K01,Lawyers/Law Firms,292642,26500,319142,03/20/2023,2022,N00041338
F07,Securities & Investment,177806,72000,249806,03/20/2023,2022,N00041338
Q02,Democratic/Liberal,198950,47750,246700,03/20/2023,2022,N00041338
W04,Education,203834,1000,204834,03/20/2023,2022,N00041338
Q03,Leadership PACs,0,177303,177303,03/20/2023,2022,N00041338
F10,Real Estate,84885,49000,133885,03/20/2023,2022,N00041338
F09,Insurance,32964,80000,112964,03/20/2023,2022,N00041338
N05,Business Services,107821,0,107821,03/20/2023,2022,N00041338
H01,Health Professionals,86591,6500,93091,03/20/2023,2022,N00041338
A01,Crop Production & Basic Processing,248960,295250,544210,03/20/2023,2022,N00013873
Q03,Leadership PACs,0,524550,524550,03/20/2023,2022,N00013873
F07,Securities & Investment,393127,121150,514277,03/20/2023,2022,N00013873
H01,Health Professionals,152788,197000,349788,03/20/2023,2022,N00013873
A07,Agricultural Services/Products,20050,238750,258800,03/20/2023,2022,N00013873
K02,Lobbyists,247615,7123,254738,03/20/2023,2022,N00013873
W06,Retired,247363,0,247363,03/20/2023,2022,N00013873
Q10,Misc Issues,233092,4350,237442,03/20/2023,2022,N00013873
E01,Oil & Gas,118136,93000,211136,03/20/2023,2022,N00013873
F10,Real Estate,138915,67500,206415,03/20/2023,2022,N00013873
Q03,Leadership PACs,0,146700,146700,03/20/2023,2022,N00036403
W06,Retired,133369,0,133369,03/20/2023,2022,N00036403
A01,Crop Production & Basic Processing,48773,65250,114023,03/20/2023,2022,N00036403
F07,Securities & Investment,80990,10000,90990,03/20/2023,2022,N00036403
K02,Lobbyists,85700,3000,88700,03/20/2023,2022,N00036403
A07,Agricultural Services/Products,3424,61500,64924,03/20/2023,2022,N00036403
F10,Real Estate,42104,11500,53604,03/20/2023,2022,N00036403
E01,Oil & Gas,8700,44000,52700,03/20/2023,2022,N00036403
F09,Insurance,12050,37000,49050,03/20/2023,2022,N00036403
M01,Air Transport,0,48500,48500,03/20/2023,2022,N00036403
F10,Real Estate,54377,5500,59877,03/20/2023,2022,N00002942
W06,Retired,26845,0,26845,03/20/2023,2022,N00002942
F07,Securities & Investment,23000,0,23000,03/20/2023,2022,N00002942
K01,Lawyers/Law Firms,19025,3000,22025,03/20/2023,2022,N00002942
N02,"Beer, Wine & Liquor",10000,4000,14000,03/20/2023,2022,N00002942
K02,Lobbyists,13000,0,13000,03/20/2023,2022,N00002942
M01,Air Transport,0,12000,12000,03/20/2023,2022,N00002942
D03,Misc Defense,2900,8000,10900,03/20/2023,2022,N00002942
W02,Non-Profit Institutions,8500,0,8500,03/20/2023,2022,N00002942
W04,Education,7400,0,7400,03/20/2023,2022,N00002942
W06,Retired,9153403,0,9153403,03/20/2023,2022,N00026823
F10,Real Estate,838838,62000,900838,03/20/2023,2022,N00026823
F07,Securities & Investment,800745,61000,861745,03/20/2023,2022,N00026823
K01,Lawyers/Law Firms,776227,71500,847727,03/20/2023,2022,N00026823
E01,Oil & Gas,364107,160050,524157,03/20/2023,2022,N00026823
H01,Health Professionals,482218,16500,498718,03/20/2023,2022,N00026823
Q03,Leadership PACs,0,418300,418300,03/20/2023,2022,N00026823
C01,General Contractors,376421,7000,383421,03/20/2023,2022,N00026823
A01,Crop Production & Basic Processing,257616,61000,318616,03/20/2023,2022,N00026823
M02,Automotive,246456,26500,272956,03/20/2023,2022,N00026823
W06,Retired,1394131,0,1394131,03/20/2023,2022,N00041843
K01,Lawyers/Law Firms,531693,23750,555443,03/20/2023,2022,N00041843
Q02,Democratic/Liberal,431346,49158,480504,03/20/2023,2022,N00041843
F07,Securities & Investment,445456,0,445456,03/20/2023,2022,N00041843
W04,Education,441241,0,441241,03/20/2023,2022,N00041843
Q03,Leadership PACs,44485,280805,325290,03/20/2023,2022,N00041843
H01,Health Professionals,197931,3500,201431,03/20/2023,2022,N00041843
Q05,Pro-Israel,166926,11577,178503,03/20/2023,2022,N00041843
F10,Real Estate,170224,5500,175724,03/20/2023,2022,N00041843
W02,Non-Profit Institutions,149676,0,149676,03/20/2023,2022,N00041843
W06,Retired,191998,0,191998,03/20/2023,2022,N00026166
W08,For-Profit Education,108250,15000,123250,03/20/2023,2022,N00026166
Q03,Leadership PACs,0,118200,118200,03/20/2023,2022,N00026166
F07,Securities & Investment,68772,26000,94772,03/20/2023,2022,N00026166
N01,Food & Beverage,34734,39500,74234,03/20/2023,2022,N00026166
N15,Misc Manufacturing & Distributing,53340,12500,65840,03/20/2023,2022,N00026166
F09,Insurance,7755,50500,58255,03/20/2023,2022,N00026166
Q01,Republican/Conservative,56122,52,56174,03/20/2023,2022,N00026166
C05,Building Materials & Equipment,26650,20499,47149,03/20/2023,2022,N00026166
F10,Real Estate,38425,7000,45425,03/20/2023,2022,N00026166
W06,Retired,1524671,0,1524671,03/20/2023,2022,N00042386
Q01,Republican/Conservative,380765,80292,461057,03/20/2023,2022,N00042386
Q03,Leadership PACs,0,417750,417750,03/20/2023,2022,N00042386
F07,Securities & Investment,296412,91000,387412,03/20/2023,2022,N00042386
F10,Real Estate,289944,69000,358944,03/20/2023,2022,N00042386
F09,Insurance,43644,141500,185144,03/20/2023,2022,N00042386
Q10,Misc Issues,110750,11000,121750,03/20/2023,2022,N00042386
Q05,Pro-Israel,94696,17900,112596,03/20/2023,2022,N00042386
H01,Health Professionals,76097,21500,97597,03/20/2023,2022,N00042386
B12,Electronics Mfg & Equip,52074,37500,89574,03/20/2023,2022,N00042386
D03,Misc Defense,140250,142100,282350,03/20/2023,2022,N00024759
D01,Defense Aerospace,62650,79400,142050,03/20/2023,2022,N00024759
K02,Lobbyists,110150,5580,115730,03/20/2023,2022,N00024759
Q03,Leadership PACs,0,115000,115000,03/20/2023,2022,N00024759
D02,Defense Electronics,30300,63000,93300,03/20/2023,2022,N00024759
K01,Lawyers/Law Firms,48300,42000,90300,03/20/2023,2022,N00024759
F10,Real Estate,55700,17500,73200,03/20/2023,2022,N00024759
A01,Crop Production & Basic Processing,5150,61000,66150,03/20/2023,2022,N00024759
F09,Insurance,10950,47500,58450,03/20/2023,2022,N00024759
C01,General Contractors,38800,12500,51300,03/20/2023,2022,N00024759
Q01,Republican/Conservative,314979,18352,333331,03/20/2023,2022,N00039293
W06,Retired,325716,0,325716,03/20/2023,2022,N00039293
F10,Real Estate,44395,3000,47395,03/20/2023,2022,N00039293
Q05,Pro-Israel,15725,10000,25725,03/20/2023,2022,N00039293
Q03,Leadership PACs,0,25550,25550,03/20/2023,2022,N00039293
H01,Health Professionals,20373,0,20373,03/20/2023,2022,N00039293
M02,Automotive,19270,1000,20270,03/20/2023,2022,N00039293
Q13,Gun Rights,15333,3000,18333,03/20/2023,2022,N00039293
F07,Securities & Investment,12885,0,12885,03/20/2023,2022,N00039293
N05,Business Services,12005,0,12005,03/20/2023,2022,N00039293
H01,Health Professionals,28251,22500,50751,03/20/2023,2022,N00004884
P01,Building Trade Unions,0,37500,37500,03/20/2023,2022,N00004884
F10,Real Estate,7650,26500,34150,03/20/2023,2022,N00004884
F09,Insurance,1250,32000,33250,03/20/2023,2022,N00004884
Q03,Leadership PACs,0,33000,33000,03/20/2023,2022,N00004884
P02,Industrial Unions,0,30500,30500,03/20/2023,2022,N00004884
K01,Lawyers/Law Firms,21950,5000,26950,03/20/2023,2022,N00004884
E08,Electric Utilities,0,25500,25500,03/20/2023,2022,N00004884
H04,Pharmaceuticals/Health Products,0,25000,25000,03/20/2023,2022,N00004884
P04,Public Sector Unions,0,24000,24000,03/20/2023,2022,N00004884
W06,Retired,1428765,0,1428765,03/20/2023,2022,N00037269
Q01,Republican/Conservative,673501,6000,679501,03/20/2023,2022,N00037269
F10,Real Estate,141859,10000,151859,03/20/2023,2022,N00037269
F07,Securities & Investment,144517,1000,145517,03/20/2023,2022,N00037269
Q05,Pro-Israel,121366,17500,138866,03/20/2023,2022,N00037269
H01,Health Professionals,46905,3500,50405,03/20/2023,2022,N00037269
N05,Business Services,37507,0,37507,03/20/2023,2022,N00037269
N15,Misc Manufacturing & Distributing,35223,0,35223,03/20/2023,2022,N00037269
M01,Air Transport,4565,29500,34065,03/20/2023,2022,N00037269
P01,Building Trade Unions,300,32000,32300,03/20/2023,2022,N00037269
F07,Securities & Investment,425496,106000,531496,03/20/2023,2022,N00003682
F09,Insurance,185205,180000,365205,03/20/2023,2022,N00003682
W06,Retired,331348,0,331348,03/20/2023,2022,N00003682
K01,Lawyers/Law Firms,158481,89750,248231,03/20/2023,2022,N00003682
F10,Real Estate,230486,12000,242486,03/20/2023,2022,N00003682
N15,Misc Manufacturing & Distributing,86393,75632,162025,03/20/2023,2022,N00003682
K02,Lobbyists,150658,2500,153158,03/20/2023,2022,N00003682
H04,Pharmaceuticals/Health Products,30933,108900,139833,03/20/2023,2022,N00003682
H01,Health Professionals,93888,31500,125388,03/20/2023,2022,N00003682
F13,Misc Finance,76019,40000,116019,03/20/2023,2022,N00003682
P04,Public Sector Unions,0,20000,20000,03/20/2023,2022,N00006671
D03,Misc Defense,2900,10500,13400,03/20/2023,2022,N00006671
P03,Transportation Unions,0,13000,13000,03/20/2023,2022,N00006671
B12,Electronics Mfg & Equip,2500,9500,12000,03/20/2023,2022,N00006671
P01,Building Trade Unions,0,10000,10000,03/20/2023,2022,N00006671
H01,Health Professionals,0,9500,9500,03/20/2023,2022,N00006671
F10,Real Estate,4000,2000,6000,03/20/2023,2022,N00006671
K01,Lawyers/Law Firms,750,5250,6000,03/20/2023,2022,N00006671
K02,Lobbyists,5750,0,5750,03/20/2023,2022,N00006671
M01,Air Transport,0,5500,5500,03/20/2023,2022,N00006671
H03,Health Services/HMOs,500,5000,5500,03/20/2023,2022,N00006671
W06,Retired,430536,0,430536,03/20/2023,2022,N00039330
F07,Securities & Investment,326036,21000,347036,03/20/2023,2022,N00039330
F10,Real Estate,111200,17000,128200,03/20/2023,2022,N00039330
