sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Lawyers & Lobbyists,K,93800,39500,133300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,142543,440995,583538,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,39150,116800,155950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,2900,134000,136900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,19461,74000,93461,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,46541,2000,48541,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,5900,20000,25900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4850,10000,14850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,1551,6000,7551,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,3250,29000,32250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,22905,18000,40905,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,17265,30500,47765,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,32745,19400,52145,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,1500,51250,52750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,82256,14500,96756,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,156420,156420,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,59767,45462,105229,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,143507,3000,146507,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,27609,2000,29609,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,6650,3000,9650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,52452,5500,57952,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,500,0,500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,2750,10000,12750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,163514,35500,199014,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,44074,12500,56574,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,97389,8000,105389,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,52552,17495,70047,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,59828,17500,77328,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,31584,102500,134084,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,187237,1000,188237,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,13393,17500,30893,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,19905,4000,23905,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,45333,12500,57833,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,500,500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,3032,13000,16032,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,92313,23500,115813,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,32635,9500,42135,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,22595,2500,25095,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,22220,11000,33220,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,34365,7500,41865,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,50,9500,9550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,9800,79900,89700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,117190,0,117190,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,52713,92000,144713,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,55950,48000,103950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,42950,66500,109450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,2000,4000,6000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,44530,143099,187629,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,216601,88000,304601,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,26159,31000,57159,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,42014,10500,52514,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,60375,89500,149875,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,141237,57500,198737,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1575,135500,137075,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,209648,155000,364648,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,276836,0,276836,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,10250,34315,44565,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,9653,122200,131853,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,250,34000,34250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,9600,100250,109850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,38950,199900,238850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,85385,178000,263385,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,31508,170500,202008,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,123825,22750,146575,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,10800,80990,91790,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,39325,88000,127325,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,165606,165606,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,35400,43762,79162,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,58995,0,58995,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,94002,144680,238682,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,34700,33500,68200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,111403,39000,150403,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,457,12500,12957,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,23200,43000,66200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,122440,81000,203440,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,43958,23500,67458,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,39101,6500,45601,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,21650,35995,57645,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,70762,62400,133162,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,2000,2000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,149493,157026,306519,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,187573,1000,188573,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,10770,58160,68930,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,23760,41000,64760,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,21800,33000,54800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,14650,109000,123650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,49450,105900,155350,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,108125,111750,219875,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,80079,143400,223479,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,133781,33500,167281,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,41050,75900,116950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,116785,78500,195285,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,41500,41500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,209305,118400,327705,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,113670,20500,134170,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,4250,24500,28750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,6400,12500,18900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,19955,30000,49955,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,8550,79500,88050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,3550,32000,35550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,57679,69000,126679,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,32748,15000,47748,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,60634,15000,75634,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,20000,21250,41250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,30050,33500,63550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,7500,7500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,47992,126751,174743,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,44510,1000,45510,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,43460,37000,80460,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,7350,43500,50850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,36024,45500,81524,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,-5800,4000,-1800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,11960,66000,77960,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,306797,998900,1305697,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,33922,10000,43922,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,106071,16114,122185,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,32766,38200,70966,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,140568,60508,201076,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,1000,1000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,60087,342986,403073,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,211743,0,211743,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,1000,21000,22000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,20800,18500,39300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,2500,22500,25000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,15000,15000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,8300,15500,23800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,118440,290500,408940,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,3251,17500,20751,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,2000,4000,6000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,0,12500,12500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,44600,16500,61100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,105000,105000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,63300,36412,99712,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,44365,0,44365,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,168195,98200,266395,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,1030290,125700,1155990,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,214451,126250,340701,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,13894,45000,58894,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,146676,81500,228176,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,2207177,882082,3089259,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,1326351,439700,1766051,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,2352787,147950,2500737,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,105915,34750,140665,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,1168895,284850,1453745,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,48639,408450,457089,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,2127902,716810,2844712,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,5829060,7000,5836060,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,88613,54000,142613,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,25450,17000,42450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,103550,40500,144050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,34391,47500,81891,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,140049,130000,270049,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,54100,19000,73100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,45237,6500,51737,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,47399,48500,95899,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,70361,25000,95361,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,12500,12500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,35000,137702,172702,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,206238,0,206238,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,93193,105662,198855,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,26719,3500,30219,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,62527,8000,70527,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,18480,20500,38980,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,122331,45500,167831,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,221167,35500,256667,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,94693,56000,150693,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,84072,2500,86572,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,43851,25000,68851,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,121110,7000,128110,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,3000,3000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,413823,164334,578157,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,598374,0,598374,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,12855,48400,61255,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4750,31500,36250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,28625,38000,66625,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,9500,9500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,57570,141500,199070,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,107765,206250,314015,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,36274,98500,134774,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,81459,9500,90959,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,46825,64500,111325,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,132230,120500,252730,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,19000,19000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,12250,61900,74150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,93684,1000,94684,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,6900,19900,26800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,38750,10500,49250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,9960,13500,23460,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,20000,20000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,11200,4000,15200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,253225,558500,811725,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,105700,12500,118200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,62780,25000,87780,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,14275,16500,30775,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,83950,26500,110450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,142500,142500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,168690,43012,211702,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,84700,0,84700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,2900,3000,5900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,2900,2500,5400,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,5800,10000,15800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,3000,0,3000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,750,0,750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,1000,0,1000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,0,5000,5000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,26500,26500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,5800,37575,43375,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,6100,0,6100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,32733,136300,169033,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,75688,103000,178688,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,32042,42500,74542,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,429,33000,33429,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,32293,131000,163293,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,341704,837550,1179254,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,37423,171000,208423,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,59810,18250,78060,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,71788,75500,147288,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,102306,149500,251806,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,401,97500,97901,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,221703,87700,309403,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,544440,1000,545440,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,58704,14370,73074,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,38613,74000,112613,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,130423,30500,160923,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,2105,0,2105,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,56756,19500,76256,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,838230,124500,962730,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,153607,48000,201607,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,194106,10000,204106,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,74218,55000,129218,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,162487,90650,253137,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,50400,50400,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,433958,540200,974158,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,659839,0,659839,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,13620,40000,53620,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,45915,79000,124915,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,10377,3500,13877,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,50,5500,5550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,13850,106000,119850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,50668,65500,116168,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,21901,131400,153301,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,90093,33500,123593,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,16350,75500,91850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,59421,62500,121921,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,170000,170000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,21650,44012,65662,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,161764,3500,165264,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,25816,11000,36816,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,17425,7500,24925,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,91500,4000,95500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,3150,0,3150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,19900,12000,31900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,146958,25000,171958,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,48375,9500,57875,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,181675,16500,198175,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,24950,5500,30450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,36416,12000,48416,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,50500,50500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,30132,103056,133188,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,75824,2000,77824,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,12020,27000,39020,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,166952,69000,235952,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,22979,33000,55979,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,13924,77900,91824,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,13350,16500,29850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,582964,213000,795964,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,168203,122500,290703,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,328332,45000,373332,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,7078,36500,43578,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,123633,81878,205511,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,600,180000,180600,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,290191,445662,735853,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,777358,2000,779358,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,461564,511300,972864,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,106030,105600,211630,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,283162,108500,391662,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,104613,164500,269113,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,329654,291500,621154,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,756609,283089,1039698,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,191585,177800,369385,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,363326,118558,481884,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,174022,179642,353664,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,393235,210500,603735,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,19000,19000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,320049,755593,1075642,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,940489,5000,945489,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,939922,376249,1316171,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,436142,202500,638642,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,659760,123000,782760,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,129990,117000,246990,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,449371,326000,775371,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,3440850,499162,3940012,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,1010587,246000,1256587,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,794668,73300,867968,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,453919,179853,633772,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,1480409,393000,1873409,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,3123,11000,14123,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,3205354,754691,3960045,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,8493609,5000,8498609,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,3289,9300,12589,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,102606,120000,222606,03/20/2023,2022,ALL_CANDIDATES_SECTORS
