sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Communic/Electronics,B,500,48000,48500,06/10/2019,2018,N00031227
Construction,C,15200,15500,30700,06/10/2019,2018,N00031227
Defense,D,2700,6000,8700,06/10/2019,2018,N00031227
Energy/Nat Resource,E,20150,58700,78850,06/10/2019,2018,N00031227
Finance/Insur/RealEst,F,24156,46150,70306,06/10/2019,2018,N00031227
Health,H,63908,346356,410264,06/10/2019,2018,N00031227
Lawyers & Lobbyists,K,27338,20000,47338,06/10/2019,2018,N00031227
Transportation,M,11100,40000,51100,06/10/2019,2018,N00031227
Misc Business,N,19062,39500,58562,06/10/2019,2018,N00031227
Labor,P,0,23500,23500,06/10/2019,2018,N00031227
Ideology/Single-Issue,Q,3000,52500,55500,06/10/2019,2018,N00031227
Other,W,9650,0,9650,06/10/2019,2018,N00031227
Agribusiness,A,3500,8750,12250,06/10/2019,2018,N00006460
Communic/Electronics,B,14900,65500,80400,06/10/2019,2018,N00006460
Construction,C,22800,31500,54300,06/10/2019,2018,N00006460
Defense,D,5000,17500,22500,06/10/2019,2018,N00006460
Energy/Nat Resource,E,18600,58250,76850,06/10/2019,2018,N00006460
Finance/Insur/RealEst,F,133075,330850,463925,06/10/2019,2018,N00006460
Health,H,43398,144000,187398,06/10/2019,2018,N00006460
Lawyers & Lobbyists,K,48977,26000,74977,06/10/2019,2018,N00006460
Transportation,M,14500,46500,61000,06/10/2019,2018,N00006460
Misc Business,N,96258,68000,164258,06/10/2019,2018,N00006460
Labor,P,0,2500,2500,06/10/2019,2018,N00006460
Ideology/Single-Issue,Q,33625,74361,107986,06/10/2019,2018,N00006460
Other,W,93652,2000,95652,06/10/2019,2018,N00006460
Agribusiness,A,2855,56000,58855,06/10/2019,2018,N00033395
Communic/Electronics,B,5581,21000,26581,06/10/2019,2018,N00033395
Construction,C,8935,4500,13435,06/10/2019,2018,N00033395
Defense,D,0,4000,4000,06/10/2019,2018,N00033395
Energy/Nat Resource,E,1500,19000,20500,06/10/2019,2018,N00033395
Finance/Insur/RealEst,F,49697,321500,371197,06/10/2019,2018,N00033395
Health,H,30728,56000,86728,06/10/2019,2018,N00033395
Lawyers & Lobbyists,K,30460,24750,55210,06/10/2019,2018,N00033395
Transportation,M,1065,18000,19065,06/10/2019,2018,N00033395
Misc Business,N,96567,53000,149567,06/10/2019,2018,N00033395
Labor,P,1512,156300,157812,06/10/2019,2018,N00033395
Ideology/Single-Issue,Q,5436,38500,43936,06/10/2019,2018,N00033395
Other,W,19713,750,20463,06/10/2019,2018,N00033395
Agribusiness,A,0,8093,8093,06/10/2019,2018,N00038767
Communic/Electronics,B,10400,10000,20400,06/10/2019,2018,N00038767
Construction,C,10350,12000,22350,06/10/2019,2018,N00038767
Defense,D,0,7500,7500,06/10/2019,2018,N00038767
Energy/Nat Resource,E,1450,17000,18450,06/10/2019,2018,N00038767
Finance/Insur/RealEst,F,39960,253200,293160,06/10/2019,2018,N00038767
Health,H,4200,7000,11200,06/10/2019,2018,N00038767
Lawyers & Lobbyists,K,27790,-1200,26590,06/10/2019,2018,N00038767
Transportation,M,5096,25500,30596,06/10/2019,2018,N00038767
Misc Business,N,42450,31498,73948,06/10/2019,2018,N00038767
Ideology/Single-Issue,Q,34130,52714,86844,06/10/2019,2018,N00038767
Other,W,57519,0,57519,06/10/2019,2018,N00038767
Agribusiness,A,6000,26000,32000,06/10/2019,2018,N00000575
Communic/Electronics,B,250,38250,38500,06/10/2019,2018,N00000575
Construction,C,15350,17000,32350,06/10/2019,2018,N00000575
Defense,D,13100,70500,83600,06/10/2019,2018,N00000575
Energy/Nat Resource,E,3250,22200,25450,06/10/2019,2018,N00000575
Finance/Insur/RealEst,F,99474,457550,557024,06/10/2019,2018,N00000575
Health,H,34949,165000,199949,06/10/2019,2018,N00000575
Lawyers & Lobbyists,K,38051,34080,72131,06/10/2019,2018,N00000575
Transportation,M,11150,47500,58650,06/10/2019,2018,N00000575
Misc Business,N,33341,98413,131754,06/10/2019,2018,N00000575
Labor,P,0,160900,160900,06/10/2019,2018,N00000575
Ideology/Single-Issue,Q,3200,14500,17700,06/10/2019,2018,N00000575
Other,W,35013,1500,36513,06/10/2019,2018,N00000575
Agribusiness,A,66002,65500,131502,06/10/2019,2018,N00027860
Communic/Electronics,B,520594,36500,557094,06/10/2019,2018,N00027860
Construction,C,107813,4000,111813,06/10/2019,2018,N00027860
Defense,D,28237,78000,106237,06/10/2019,2018,N00027860
Energy/Nat Resource,E,64602,38500,103102,06/10/2019,2018,N00027860
Finance/Insur/RealEst,F,1140958,108500,1249458,06/10/2019,2018,N00027860
Health,H,379133,178100,557233,06/10/2019,2018,N00027860
Lawyers & Lobbyists,K,1512701,34650,1547351,06/10/2019,2018,N00027860
Transportation,M,39849,58700,98549,06/10/2019,2018,N00027860
Misc Business,N,588559,64000,652559,06/10/2019,2018,N00027860
Labor,P,11179,445750,456929,06/10/2019,2018,N00027860
Ideology/Single-Issue,Q,2044991,624975,2669966,06/10/2019,2018,N00027860
Other,W,2674690,7500,2682190,06/10/2019,2018,N00027860
Agribusiness,A,1000,11000,12000,06/10/2019,2018,N00027848
Communic/Electronics,B,0,70500,70500,06/10/2019,2018,N00027848
Construction,C,0,4500,4500,06/10/2019,2018,N00027848
Defense,D,0,9500,9500,06/10/2019,2018,N00027848
Energy/Nat Resource,E,0,5000,5000,06/10/2019,2018,N00027848
Finance/Insur/RealEst,F,7650,43500,51150,06/10/2019,2018,N00027848
Health,H,25,13000,13025,06/10/2019,2018,N00027848
Lawyers & Lobbyists,K,5275,19000,24275,06/10/2019,2018,N00027848
Transportation,M,0,48499,48499,06/10/2019,2018,N00027848
Misc Business,N,3775,44500,48275,06/10/2019,2018,N00027848
Labor,P,0,163500,163500,06/10/2019,2018,N00027848
Ideology/Single-Issue,Q,300,18028,18328,06/10/2019,2018,N00027848
Other,W,4603,1500,6103,06/10/2019,2018,N00027848
Agribusiness,A,3450,73000,76450,06/10/2019,2018,N00031958
Communic/Electronics,B,1000,8500,9500,06/10/2019,2018,N00031958
Construction,C,25300,36000,61300,06/10/2019,2018,N00031958
Defense,D,20450,89000,109450,06/10/2019,2018,N00031958
Energy/Nat Resource,E,10450,61500,71950,06/10/2019,2018,N00031958
Finance/Insur/RealEst,F,26060,87500,113560,06/10/2019,2018,N00031958
Health,H,4450,11500,15950,06/10/2019,2018,N00031958
Lawyers & Lobbyists,K,32000,24098,56098,06/10/2019,2018,N00031958
Transportation,M,20630,52540,73170,06/10/2019,2018,N00031958
Misc Business,N,10900,34750,45650,06/10/2019,2018,N00031958
Labor,P,0,2000,2000,06/10/2019,2018,N00031958
Ideology/Single-Issue,Q,2700,76900,79600,06/10/2019,2018,N00031958
Other,W,8752,1000,9752,06/10/2019,2018,N00031958
Agribusiness,A,54428,166449,220877,06/10/2019,2018,N00029736
Communic/Electronics,B,6900,18500,25400,06/10/2019,2018,N00029736
Construction,C,32350,37750,70100,06/10/2019,2018,N00029736
Defense,D,0,13500,13500,06/10/2019,2018,N00029736
Energy/Nat Resource,E,42716,86200,128916,06/10/2019,2018,N00029736
Finance/Insur/RealEst,F,82275,56750,139025,06/10/2019,2018,N00029736
Health,H,35130,53000,88130,06/10/2019,2018,N00029736
Lawyers & Lobbyists,K,41099,13500,54599,06/10/2019,2018,N00029736
Transportation,M,19450,23000,42450,06/10/2019,2018,N00029736
Misc Business,N,90771,55613,146384,06/10/2019,2018,N00029736
Labor,P,0,23500,23500,06/10/2019,2018,N00029736
Ideology/Single-Issue,Q,17125,60747,77872,06/10/2019,2018,N00029736
Other,W,71914,10500,82414,06/10/2019,2018,N00029736
Agribusiness,A,4734,15000,19734,06/10/2019,2018,N00036158
Communic/Electronics,B,7179,16000,23179,06/10/2019,2018,N00036158
Construction,C,6846,2000,8846,06/10/2019,2018,N00036158
Defense,D,27,7000,7027,06/10/2019,2018,N00036158
Energy/Nat Resource,E,1012,15500,16512,06/10/2019,2018,N00036158
Finance/Insur/RealEst,F,19366,21500,40866,06/10/2019,2018,N00036158
Health,H,30255,72000,102255,06/10/2019,2018,N00036158
Lawyers & Lobbyists,K,59602,9000,68602,06/10/2019,2018,N00036158
Transportation,M,1506,11500,13006,06/10/2019,2018,N00036158
Misc Business,N,25577,23500,49077,06/10/2019,2018,N00036158
Labor,P,4792,205300,210092,06/10/2019,2018,N00036158
Ideology/Single-Issue,Q,45370,37602,82972,06/10/2019,2018,N00036158
Other,W,95020,0,95020,06/10/2019,2018,N00036158
Agribusiness,A,500,32500,33000,06/10/2019,2018,N00035451
Communic/Electronics,B,5616,37135,42751,06/10/2019,2018,N00035451
Construction,C,4611,0,4611,06/10/2019,2018,N00035451
Defense,D,0,4000,4000,06/10/2019,2018,N00035451
Energy/Nat Resource,E,3,18500,18503,06/10/2019,2018,N00035451
Finance/Insur/RealEst,F,2790,78500,81290,06/10/2019,2018,N00035451
Health,H,12785,39500,52285,06/10/2019,2018,N00035451
Lawyers & Lobbyists,K,7301,13500,20801,06/10/2019,2018,N00035451
Transportation,M,0,15500,15500,06/10/2019,2018,N00035451
Misc Business,N,10541,39792,50333,06/10/2019,2018,N00035451
Labor,P,5000,136500,141500,06/10/2019,2018,N00035451
Ideology/Single-Issue,Q,4395,44288,48683,06/10/2019,2018,N00035451
Other,W,26269,1500,27769,06/10/2019,2018,N00035451
Agribusiness,A,26815,0,26815,06/10/2019,2018,N00042626
Communic/Electronics,B,359988,15000,374988,06/10/2019,2018,N00042626
Construction,C,26619,0,26619,06/10/2019,2018,N00042626
Defense,D,3472,0,3472,06/10/2019,2018,N00042626
Energy/Nat Resource,E,22169,0,22169,06/10/2019,2018,N00042626
Finance/Insur/RealEst,F,590452,21000,611452,06/10/2019,2018,N00042626
Health,H,142890,1000,143890,06/10/2019,2018,N00042626
Lawyers & Lobbyists,K,259298,11700,270998,06/10/2019,2018,N00042626
Transportation,M,12834,0,12834,06/10/2019,2018,N00042626
Misc Business,N,220531,10000,230531,06/10/2019,2018,N00042626
Labor,P,695,78200,78895,06/10/2019,2018,N00042626
Ideology/Single-Issue,Q,400172,294402,694574,06/10/2019,2018,N00042626
Other,W,834736,0,834736,06/10/2019,2018,N00042626
Agribusiness,A,331600,291100,622700,06/10/2019,2018,N00035492
Communic/Electronics,B,216275,150780,367055,06/10/2019,2018,N00035492
Construction,C,367624,89950,457574,06/10/2019,2018,N00035492
Defense,D,25350,57000,82350,06/10/2019,2018,N00035492
Energy/Nat Resource,E,334175,293100,627275,06/10/2019,2018,N00035492
Finance/Insur/RealEst,F,2022421,592425,2614846,06/10/2019,2018,N00035492
Health,H,470078,341400,811478,06/10/2019,2018,N00035492
Lawyers & Lobbyists,K,760452,76630,837082,06/10/2019,2018,N00035492
Transportation,M,280893,111046,391939,06/10/2019,2018,N00035492
Misc Business,N,1275794,358349,1634143,06/10/2019,2018,N00035492
Labor,P,0,4500,4500,06/10/2019,2018,N00035492
Ideology/Single-Issue,Q,287834,720469,1008303,06/10/2019,2018,N00035492
Other,W,1439852,30500,1470352,06/10/2019,2018,N00035492
Agribusiness,A,13545,72900,86445,06/10/2019,2018,N00030717
Communic/Electronics,B,62712,51250,113962,06/10/2019,2018,N00030717
Construction,C,24208,12000,36208,06/10/2019,2018,N00030717
Defense,D,1032,48000,49032,06/10/2019,2018,N00030717
Energy/Nat Resource,E,12210,6000,18210,06/10/2019,2018,N00030717
Finance/Insur/RealEst,F,199564,183500,383064,06/10/2019,2018,N00030717
Health,H,167295,391500,558795,06/10/2019,2018,N00030717
Lawyers & Lobbyists,K,113859,16500,130359,06/10/2019,2018,N00030717
Transportation,M,5208,28000,33208,06/10/2019,2018,N00030717
Misc Business,N,76097,123397,199494,06/10/2019,2018,N00030717
Labor,P,4400,56900,61300,06/10/2019,2018,N00030717
Ideology/Single-Issue,Q,124972,197842,322814,06/10/2019,2018,N00030717
Other,W,490341,1000,491341,06/10/2019,2018,N00030717
Agribusiness,A,111404,25227,136631,06/10/2019,2018,N00031390
Communic/Electronics,B,58400,6500,64900,06/10/2019,2018,N00031390
Construction,C,85250,7500,92750,06/10/2019,2018,N00031390
Energy/Nat Resource,E,11100,24000,35100,06/10/2019,2018,N00031390
Finance/Insur/RealEst,F,139550,30000,169550,06/10/2019,2018,N00031390
Health,H,51025,10500,61525,06/10/2019,2018,N00031390
Lawyers & Lobbyists,K,39350,1000,40350,06/10/2019,2018,N00031390
Transportation,M,60300,8700,69000,06/10/2019,2018,N00031390
Misc Business,N,171930,26500,198430,06/10/2019,2018,N00031390
Labor,P,0,2500,2500,06/10/2019,2018,N00031390
Ideology/Single-Issue,Q,17660,236108,253768,06/10/2019,2018,N00031390
Other,W,192538,1500,194038,06/10/2019,2018,N00031390
Agribusiness,A,1120,28000,29120,06/10/2019,2018,N00033591
Communic/Electronics,B,59699,167640,227339,06/10/2019,2018,N00033591
Construction,C,5706,24000,29706,06/10/2019,2018,N00033591
Defense,D,3189,98500,101689,06/10/2019,2018,N00033591
Energy/Nat Resource,E,19901,112000,131901,06/10/2019,2018,N00033591
Finance/Insur/RealEst,F,179829,242500,422329,06/10/2019,2018,N00033591
Health,H,72140,363605,435745,06/10/2019,2018,N00033591
Lawyers & Lobbyists,K,135873,34078,169951,06/10/2019,2018,N00033591
Transportation,M,8461,38750,47211,06/10/2019,2018,N00033591
Misc Business,N,49869,172000,221869,06/10/2019,2018,N00033591
Labor,P,230,67000,67230,06/10/2019,2018,N00033591
Ideology/Single-Issue,Q,44843,172737,217580,06/10/2019,2018,N00033591
Other,W,253335,1000,254335,06/10/2019,2018,N00033591
Agribusiness,A,1150,24525,25675,06/10/2019,2018,N00000615
Communic/Electronics,B,15439,12770,28209,06/10/2019,2018,N00000615
Construction,C,6635,3500,10135,06/10/2019,2018,N00000615
Defense,D,55,49000,49055,06/10/2019,2018,N00000615
Energy/Nat Resource,E,1750,7500,9250,06/10/2019,2018,N00000615
Finance/Insur/RealEst,F,47638,24000,71638,06/10/2019,2018,N00000615
Health,H,40023,111000,151023,06/10/2019,2018,N00000615
Lawyers & Lobbyists,K,121502,27000,148502,06/10/2019,2018,N00000615
Transportation,M,11890,6500,18390,06/10/2019,2018,N00000615
Misc Business,N,52138,23000,75138,06/10/2019,2018,N00000615
Labor,P,2500,236200,238700,06/10/2019,2018,N00000615
Ideology/Single-Issue,Q,35805,55000,90805,06/10/2019,2018,N00000615
Other,W,158522,22500,181022,06/10/2019,2018,N00000615
Agribusiness,A,27322,1700,29022,06/10/2019,2018,N00027533
Communic/Electronics,B,335655,152100,487755,06/10/2019,2018,N00027533
Construction,C,45433,10000,55433,06/10/2019,2018,N00027533
Defense,D,8436,24500,32936,06/10/2019,2018,N00027533
Energy/Nat Resource,E,36989,60999,97988,06/10/2019,2018,N00027533
Finance/Insur/RealEst,F,798859,105500,904359,06/10/2019,2018,N00027533
Health,H,201256,194166,395422,06/10/2019,2018,N00027533
Lawyers & Lobbyists,K,941314,93818,1035132,06/10/2019,2018,N00027533
Transportation,M,23973,32250,56223,06/10/2019,2018,N00027533
Misc Business,N,291810,56500,348310,06/10/2019,2018,N00027533
Labor,P,9460,235800,245260,06/10/2019,2018,N00027533
Ideology/Single-Issue,Q,533058,468362,1001420,06/10/2019,2018,N00027533
Other,W,896889,2500,899389,06/10/2019,2018,N00027533
Agribusiness,A,2500,3000,5500,06/10/2019,2018,N00009816
Communic/Electronics,B,19660,7000,26660,06/10/2019,2018,N00009816
Construction,C,29435,20750,50185,06/10/2019,2018,N00009816
Defense,D,1625,9000,10625,06/10/2019,2018,N00009816
Energy/Nat Resource,E,20906,2000,22906,06/10/2019,2018,N00009816
Finance/Insur/RealEst,F,99578,14500,114078,06/10/2019,2018,N00009816
Health,H,33125,11000,44125,06/10/2019,2018,N00009816
Lawyers & Lobbyists,K,59416,17550,76966,06/10/2019,2018,N00009816
Transportation,M,750,2300,3050,06/10/2019,2018,N00009816
Misc Business,N,48425,13000,61425,06/10/2019,2018,N00009816
Labor,P,200,198500,198700,06/10/2019,2018,N00009816
Ideology/Single-Issue,Q,35670,84400,120070,06/10/2019,2018,N00009816
Other,W,115620,2500,118120,06/10/2019,2018,N00009816
Agribusiness,A,7950,72500,80450,06/10/2019,2018,N00039533
Communic/Electronics,B,8450,27500,35950,06/10/2019,2018,N00039533
Construction,C,24550,19500,44050,06/10/2019,2018,N00039533
Defense,D,0,23000,23000,06/10/2019,2018,N00039533
Energy/Nat Resource,E,40075,55850,95925,06/10/2019,2018,N00039533
Finance/Insur/RealEst,F,59100,67750,126850,06/10/2019,2018,N00039533
Health,H,44125,50500,94625,06/10/2019,2018,N00039533
Lawyers & Lobbyists,K,16400,12500,28900,06/10/2019,2018,N00039533
Transportation,M,33100,47500,80600,06/10/2019,2018,N00039533
Misc Business,N,149689,43705,193394,06/10/2019,2018,N00039533
Labor,P,0,24500,24500,06/10/2019,2018,N00039533
Ideology/Single-Issue,Q,41874,223662,265536,06/10/2019,2018,N00039533
Other,W,91270,6000,97270,06/10/2019,2018,N00039533
Agribusiness,A,157405,267500,424905,06/10/2019,2018,N00031782
Communic/Electronics,B,229124,319200,548324,06/10/2019,2018,N00031782
Construction,C,276170,162750,438920,06/10/2019,2018,N00031782
Defense,D,43749,133700,177449,06/10/2019,2018,N00031782
Energy/Nat Resource,E,447055,617750,1064805,06/10/2019,2018,N00031782
Finance/Insur/RealEst,F,2134793,1591597,3726390,06/10/2019,2018,N00031782
Health,H,440682,839620,1280302,06/10/2019,2018,N00031782
Lawyers & Lobbyists,K,743661,129100,872761,06/10/2019,2018,N00031782
Transportation,M,226839,427000,653839,06/10/2019,2018,N00031782
Misc Business,N,811082,688149,1499231,06/10/2019,2018,N00031782
Labor,P,0,31000,31000,06/10/2019,2018,N00031782
Ideology/Single-Issue,Q,578146,692536,1270682,06/10/2019,2018,N00031782
Other,W,566418,27000,593418,06/10/2019,2018,N00031782
Agribusiness,A,37445,133000,170445,06/10/2019,2018,N00035282
Communic/Electronics,B,27070,82500,109570,06/10/2019,2018,N00035282
Construction,C,36150,68000,104150,06/10/2019,2018,N00035282
Defense,D,5400,25500,30900,06/10/2019,2018,N00035282
Energy/Nat Resource,E,5250,109250,114500,06/10/2019,2018,N00035282
Finance/Insur/RealEst,F,63550,366500,430050,06/10/2019,2018,N00035282
Health,H,68925,235421,304346,06/10/2019,2018,N00035282
Lawyers & Lobbyists,K,93850,39000,132850,06/10/2019,2018,N00035282
Transportation,M,24700,77000,101700,06/10/2019,2018,N00035282
Misc Business,N,85170,136051,221221,06/10/2019,2018,N00035282
Labor,P,0,3000,3000,06/10/2019,2018,N00035282
Ideology/Single-Issue,Q,7750,62149,69899,06/10/2019,2018,N00035282
Other,W,61770,2000,63770,06/10/2019,2018,N00035282
Agribusiness,A,46033,115200,161233,06/10/2019,2018,N00037442
Communic/Electronics,B,6550,22000,28550,06/10/2019,2018,N00037442
Construction,C,35570,7000,42570,06/10/2019,2018,N00037442
Defense,D,0,22000,22000,06/10/2019,2018,N00037442
Energy/Nat Resource,E,2250,17500,19750,06/10/2019,2018,N00037442
Finance/Insur/RealEst,F,96390,41500,137890,06/10/2019,2018,N00037442
Health,H,201645,155500,357145,06/10/2019,2018,N00037442
Lawyers & Lobbyists,K,30741,1500,32241,06/10/2019,2018,N00037442
Transportation,M,27550,24000,51550,06/10/2019,2018,N00037442
Misc Business,N,53460,26499,79959,06/10/2019,2018,N00037442
Ideology/Single-Issue,Q,17950,64283,82233,06/10/2019,2018,N00037442
Other,W,92100,1000,93100,06/10/2019,2018,N00037442
Agribusiness,A,136541,174750,311291,06/10/2019,2018,N00035527
Communic/Electronics,B,1250,18000,19250,06/10/2019,2018,N00035527
Construction,C,67055,65500,132555,06/10/2019,2018,N00035527
Defense,D,0,18000,18000,06/10/2019,2018,N00035527
Energy/Nat Resource,E,25150,73000,98150,06/10/2019,2018,N00035527
Finance/Insur/RealEst,F,100355,48500,148855,06/10/2019,2018,N00035527
Health,H,62710,25500,88210,06/10/2019,2018,N00035527
Lawyers & Lobbyists,K,39350,10000,49350,06/10/2019,2018,N00035527
Transportation,M,24975,132500,157475,06/10/2019,2018,N00035527
Misc Business,N,70825,52250,123075,06/10/2019,2018,N00035527
Labor,P,0,9500,9500,06/10/2019,2018,N00035527
Ideology/Single-Issue,Q,11600,69649,81249,06/10/2019,2018,N00035527
Other,W,100895,0,100895,06/10/2019,2018,N00035527
Agribusiness,A,500,12500,13000,06/10/2019,2018,N00034639
Communic/Electronics,B,350,34635,34985,06/10/2019,2018,N00034639
Construction,C,700,4000,4700,06/10/2019,2018,N00034639
Defense,D,0,2000,2000,06/10/2019,2018,N00034639
Energy/Nat Resource,E,1000,37500,38500,06/10/2019,2018,N00034639
